"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"66658";"MÓDULO";"EDU0103";"L";"PSICOLOGIA E AVALIAÇÃO PSICOPEDAGÓGICA NA ALFABETIZAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"8";"6";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo da importância dos processos neuropsicológicos relacionados à cognição (inteligência, memória, senso de percepção e linguagem). As possibilidades de avaliação quanto ao desempenho das crianças com vistas ao uso adequado de instrumentos, métodos e técnicas. Testes informais e testes estandartizados. Limitações e potencialidades da avaliação na alfabetização. A avaliação psicopedagógica associada ao IDEIA - Instrumento de Diagnóstico das Etapas Iniciais da Alfabetização: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66659";"MÓDULO";"EDU0104";"L";"CIÊNCIA E ARTE DA ALFABETIZAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"6";"8";"30";"0";"0";"20";"false";"";"";"";"";"";"As teorias linguísticas, as relações entre a fala, a leitura, a escrita e a ampliação do vocabulário infantil. O desenvolvimento da linguagem oral, da consciência fonológica, morfossintática, semântica e pragmática e as aprendizagens epilinguísticas e metalinguísticas. O cérebro e o corpo na cognição humana: teoria enativa de aprendizagem, transparência linguística, teoria da recliclagem neuronal e a WFVA. A leitura como Simulador de Voo Cognitivo. Kits do L + N associados aos conceitos desenvolvidos. A proposição de jogos, atividades e projetos interdisciplinares lúdicos integrados aos diferentes gêneros textuais. Kits do L + N associados aos conceitos desenvolvidos: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66660";"MÓDULO";"EDU0105";"L";"CIÊNCIA E ARTE DA ALFABETIZÇÃO I";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"6";"8";"30";"0";"0";"20";"false";"";"";"";"";"";"As teorias linguísticas, as relações entre a fala, a leitura, a escrita e a ampliação do vocabulário infantil. O desenvolvimento da linguagem oral, da consciência fonológica, morfossintática, semântica e pragmática e as aprendizagens epilinguísticas e metalinguísticas. O cérebro e o corpo na cognição humana: teoria enativa de aprendizagem, transparência linguística, teoria da recliclagem neuronal e a WFVA. A leitura como Simulador de Voo Cognitivo. Kits do L + N associados aos conceitos desenvolvidos. A proposição de jogos, atividades e projetos interdisciplinares lúdicos integrados aos diferentes gêneros textuais. Kits do L + N associados aos conceitos desenvolvidos: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66661";"MÓDULO";"EDU0106";"L";"CONSCIÊNCIA FONOLÓGICA E ALFABETIZAÇÃO INFANTIL";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"8";"6";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo das relações entre fala, leitura e escrita e o desenvolvimento da consciência  fonológica na alfabetização infantil. As habilidades fonológicas em interface com as atividades morfossintáticas, semânticas e pragmáticas no planejamento globalizado na alfabetização. Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66662";"MÓDULO";"EDU0107";"L";"CIÊNCIA E ARTE DA ALFABETIZAÇÃO II";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"6";"8";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo dos conhecimentos linguísticos necessários aos professores considerando o sistema alfabético, a consciência fonológica e a forma ortográfica da escrita. Os métodos de alfabetização, o processamento da leitura e as rotas de leitura nas escolhas pedagógico-didáticas.. A variância da visão humana e a invariância das letras. As particularidades da pontuação, o ritmo, a entonação e a utilização das estratégias de leitura. A intervenção sobre o erro de acordo com estratégias específicas de escrita e reescrita com a proposição de protocolos verbais de reflexão sobre a escrita, cloze; lacunamento; desmontagem, montagem e remontagem de palavras, presentes em textos contextualizados. O papel dos mapas conceituais na leitura e na escrita. Os fatores essenciais para o desenvolvimento da consciência lexical e o enriquecimento do capital lexical na infância. O significado e a estrutura das palavras na seleção de atividades com textos. O desenvolvimento grafofonológico, morfossintático, semântico, pragmático e discursivo e a proposição de jogos, atividades e projetos interdisciplinares lúdicos e integrados na alfabetização: Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66663";"MÓDULO";"EDU0108";"L";"ASPECTOS COGNITIVOS DA APRENDIZAGEM";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"6";"8";"30";"0";"0";"20";"false";"";"";"";"";"";"Relação entre aprendizagem, educação, e o desenvolvimento do cérebro. O conhecimento da neurociência aplicado ao ensino e aprendizagem. Atenção, percepção, memória, emoção, motivação, funções executivas, resolução de problemas e linguagem. Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66664";"MÓDULO";"EDU0109";"L";"EDUCAÇÃO ESPECIAL, ALFABETIZAÇÃO E DEFICIÊNCIA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"6";"8";"30";"0";"0";"20";"false";"";"";"";"";"";"Concepção de Educação Especial e dos princípios da Educação Inclusiva. Conhecimentos teórico-práticos constitutivos do processo de alfabetização. Aspectos do processo de aquisição da leitura e escrita de alunos com deficiência intelectual, visual e auditiva. Práticas de alfabetização e letramento na consideração de alunos com deficiência. O uso de recursos didáticos específicos à alfabetização e avaliação da aprendizagem: Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66709";"MÓDULO";"EDU0110";"L";"CIENCIA E ARTE DA ALFABETIZACÃO I";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"26";"4";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"As teorias linguísticas, as relações entre a fala, a leitura, a escrita e a ampliação do vocabulário infantil. O desenvolvimento da linguagem oral, da consciência fonológica, morfossintática, semântica e pragmática e as aprendizagens epilinguísticas e metalinguísticas. O cérebro e o corpo na cognição humana: teoria enativa de aprendizagem, transparência linguística, teoria da recliclagem neuronal e a WFVA. A leitura como Simulador de Voo Cognitivo. Kits do L + N associados aos conceitos desenvolvidos. A proposição de jogos, atividades e projetos interdisciplinares lúdicos integrados aos diferentes gêneros textuais. Kits do L + N associados aos conceitos desenvolvidos: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66710";"MÓDULO";"EDU0111";"L";"ASPECTOS FONOLÓGICOS DA ALFABETIZAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"26";"4";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo das relações entre fala, leitura e escrita e o desenvolvimento da consciência  fonológica na alfabetização infantil. As habilidades fonológicas em interface com as atividades morfossintáticas, semânticas e pragmáticas no planejamento globalizado na alfabetização. Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66711";"MÓDULO";"EDU0112";"L";"PSICOLOGIA E AVALIAÇÃO PSICOPEDAGÓGICA NA ALFABETIZAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"26";"4";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo da importância dos processos neuropsicológicos relacionados à cognição (inteligência, memória, senso de percepção e linguagem). As possibilidades de avaliação quanto ao desempenho das crianças com vistas ao uso adequado de instrumentos, métodos e técnicas. Testes informais e testes estandartizados. Limitações e potencialidades da avaliação na alfabetização. A avaliação psicopedagógica associada ao IDEIA - Instrumento de Diagnóstico das Etapas Iniciais da Alfabetização: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66712";"MÓDULO";"EDU0113";"L";"EVENTO INTERNACIONAL";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"10";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"A contribuição da UFRN para o esforço nacional de criação de uma sociedade leitora, iniciando com uma alfabetização eficaz, baseada em evidências científicas acompanhadas de propostas atuais e metodologicamente inovadoras. O estado da arte da ciência da alfabetização. As contribuições científicas e profissionais dos participantes para o tema do evento.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66713";"MÓDULO";"EDU0114";"L";"NEUROCIÊNCIAS E EDUCAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"4";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"As bases neurobiológicas do desenvolvimento cognitivo e dos princípios da aprendizagem e da alfabetização infantil. Memória, sono e aprendizagem.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66714";"MÓDULO";"EDU0115";"L";"ALFABETIZAÇÃO PELA ETNOLITERATURA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"4";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Estudo dos conceitos de raça e etnia, racismo e racialismo, preconceito e discriminação, identidade, diversidade, diferença; Introdução ao estudo da Diáspora africana no Brasil. Os Ameríndios latinos; Etnoliteratura e alfabetização: Literatura Afro-brasileira; Literatura Indígena. Educação anti-racista sob a perspectiva didático-pedagógica: contexto escolar e prática docente; Interpretação das Políticas afirmativas para populações étnicas e políticas afirmativas específicas em educação, sob a ótica do Pensamento da Pós-Colonialidade. Kits do L + N associados aos conceitos desenvolvidos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66715";"MÓDULO";"EDU0116";"L";"ALFABETIZAÇÃO CIENTÍFICA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"4";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Estudo do processo de alfabetização científica interligado ao desenvolvimento educacional no contexto da escola e da sociedade. O processo de alfabetização científica no ensino fundamental conforme as habilidades necessárias à competência científica. Elaboração de estratégias didático-metodológicas para a concretização da alfabetização cientifica. Kits do L + N associados aos conceitos desenvolvidos: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66716";"MÓDULO";"EDU0117";"L";"EDUCAÇÃO GEOGRÁFICA E INTELIGÊNCIA ESPACIAL";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"16";"4";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Estudo do desenvolvimento cognitivo e do papel do ensino de Geografia. Conhecimentos teórico-práticos constitutivos do processo de alfabetização geográfica. Elementos do aprendizado de Geografia na educação básica. Aspectos do processo de aquisição da inteligência espacial. O uso de recursos didáticos específicos à alfabetização geográfica. Geografia e interdisciplinaridade. Identidade e lugar. As tendências atuais do ensino e aprendizagem de Geografia. Kits do L + N associados aos conceitos desenvolvidos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66717";"MÓDULO";"EDU0118";"L";"CONSCIÊNCIA FONOLÓGICA E ALFABETIZAÇÃO INFANTIL";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"26";"4";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo das relações entre fala, leitura e escrita e o desenvolvimento da consciência  fonológica na alfabetização infantil. As habilidades fonológicas em interface com as atividades morfossintáticas, semânticas e pragmáticas no planejamento globalizado na alfabetização. Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"66789";"MÓDULO";"DOD1510";"L";"PPPP";"DEPARTAMENTO DE ODONTOLOGIA";"180";"0";"0";"180";"0";"0";"20";"false";"";"";"";"";"";"sjdfjdfgkl";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66790";"MÓDULO";"DOD1511";"L";"SILSÇSÇ";"DEPARTAMENTO DE ODONTOLOGIA";"90";"0";"0";"90";"0";"0";"20";"false";"";"";"";"";"";"çjlkhkj";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66791";"MÓDULO";"DOD1512";"L";"KOOSM";"DEPARTAMENTO DE ODONTOLOGIA";"90";"0";"0";"90";"0";"0";"20";"false";"";"";"";"";"";"kopuhh";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66792";"MÓDULO";"DOD1513";"L";"LÇKLÇKLJ";"DEPARTAMENTO DE ODONTOLOGIA";"180";"0";"0";"180";"0";"0";"20";"false";"";"";"";"";"";"çljlkuiouo";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66793";"MÓDULO";"DOD1514";"L";"LKJKJ";"DEPARTAMENTO DE ODONTOLOGIA";"90";"0";"0";"90";"0";"0";"20";"false";"";"";"";"";"";"kksalç";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66794";"MÓDULO";"DOD1515";"L";"JJJYYSU";"DEPARTAMENTO DE ODONTOLOGIA";"90";"0";"0";"90";"0";"0";"20";"false";"";"";"";"";"";"mmbhty";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66821";"MÓDULO";"DOD1516";"L";"CONTEXTO DO PROFESSOR DA ÁREA DA SAÚDE: DILEMAS ENTRE A PROFISSÃO E A PRÁTICA DOCENTE";"DEPARTAMENTO DE ODONTOLOGIA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Formação profissional em saúde. A tradição do tecnicismo na área da saúde. O contexto do professor da área da saúde. Desafios do profissional de saúde em sua conformação na condição de professor. Principais características do professor da educação superior.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66955";"MÓDULO";"DOD1530";"L";"PRODUÇÃO DOCENTE";"DEPARTAMENTO DE ODONTOLOGIA";"120";"0";"0";"120";"0";"0";"20";"false";"";"";"";"";"";"JFDJDFSJK";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"66956";"MÓDULO";"DOD1531";"L";"SKSK";"DEPARTAMENTO DE ODONTOLOGIA";"96";"0";"0";"96";"0";"0";"20";"false";"";"";"";"";"";"MALKGKJL";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"67165";"MÓDULO";"DPU1593";"L";"SISTEMA CONSTITUCIONAL TRIBUTÁRIO I";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: As facetas do Sistema Constitucional Tributário. Limitações ao Poder de Tributar. Princípios. Segurança Jurídica: Legalidade, Anterioridade, Irretroatividade; Justiça: Isonomia, Capacidade Contributiva, Não Cumulatividade e Vedação ao Confisco. Estudo de casos concretos relacionados aos princípios constitucionais tributários. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67166";"MÓDULO";"DPU1594";"L";"SISTEMA CONSTITUCIONAL TRIBUTÁRIO II";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Limitações ao Poder de Tributar. Princípio da Liberdade: Liberdade de Tráfego de Pessoas e Bens, Uniformidade Geográfica, Imunidades Tributárias para Impostos. Distinção entre imunidade, isenção e não incidência. Estudo de casos concretos relacionados aos princípios e imunidades.  ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67167";"MÓDULO";"DPU1595";"L";"TEORIA GERAL DA NORMA TRIBUTÁRIA";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Norma Jurídica. Norma jurídica tributária. Norma primária e norma secundária. Norma de incidência. Análise da hipótese normativa. Fato Jurídico Tributário. Norma jurídica tributária de isenção. Carnaval Tributário. Reflexões críticas sobre as normas tributárias brasileiras. Normas gerais tributárias. Significado de lei tributária. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67168";"MÓDULO";"DPU1596";"L";"COMPETÊNCIA TRIBUTÁRIA E TRIBUTOS EM ESPÉCIE";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Aspectos da Competência Tributária. Repartição de competências no Sistema Constitucional Tributário. Tributos em espécie (impostos, taxas, contribuições de melhoria, empréstimos compulsórios e contribuições gerais): O imposto: conceito, elementos constitutivos e classificação. Efeitos econômicos da percepção dos impostos; As taxas: conceito, elementos constitutivos e fundamentais de sua cobrança. Diferenciação do preço público; As contribuições de melhoria: conceito, fundamento e requisitos legais de sua cobrança; As contribuições: elementos distintivos; O empréstimo compulsório: definição e hipóteses. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67169";"MÓDULO";"DPU1597";"L";"OBRIGAÇÃO TRIBUTÁRIA";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: O Tributo. Acepções da palavra tributo. As relações jurídicas. As relações jurídico-tributárias. Obrigação tributária: conceito, elementos, espécie e fases. Hipótese de incidência. Fato gerador: conceitos, espécies e aspectos. Elemento temporal, circunstancial e local. Elementos da obrigação tributária. Os sujeitos da obrigação tributária: a) sujeito ativo; b) sujeito passivo: estudo da capacidade tributária e do domicílio. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67170";"MÓDULO";"DPU1598";"L";"RESPONSABILIDADE TRIBUTÁRIA";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Delineamento da Responsabilidade Tributária. O fenômeno da responsabilidade jurídica. Obrigação e responsabilidade tributária. Sujeitos passivos diretos e indiretos. Responsáveis tributários no direito brasileiro. Substituição tributária. Pressupostos da responsabilidade tributária. Obrigação e responsabilidade solidária no sistema tributário nacional. Desdobramentos da responsabilidade subsidiária e pessoal. Ineficácia das convenções particulares. Responsabilidade dos sócios administradores. Responsabilidade por infrações. Estudo de casos concretos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67171";"MÓDULO";"DPU1599";"L";"CRÉDITO TRIBUTÁRIO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: O crédito tributário: conceito e constituição. Características do crédito tributário. O lançamento tributário: conceito, natureza, importância, efeitos e modalidades; Modificações do crédito tributário: a) causas de suspensão; b) causas de extinção e; c) causas de exclusão. O pagamento indevido e a restituição do tributo; Decadência e Prescrição. Estudo de casos concretos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67172";"MÓDULO";"DPU1600";"L";"IMPOSTOS DA COMPETÊNCIA DA UNIÃO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Definição da competência da União para instituir impostos. Imposto sobre a renda. Imposto territorial rural. Imposto sobre produtos industrializados. Imposto de importação. Imposto de Exportação. Imposto sobre Operações financeiras. Imposto Residual. Imposto sobre grandes fortunas. Imposto Extraordinário de Guerra. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67173";"MÓDULO";"DPU1601";"L";"IMPOSTOS DE COMPETÊNCIA DOS ESTADOS";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Definição da competência dos Estados para instituir impostos. Imposto sobre a Circulação de Mercadorias e serviços de comunicação e transporte interestadual e intermunicipal  ICMS. Imposto sobre a propriedade de veículos automotores. Imposto sobre a Transmissão causa mortis. Estudo de casos concretos.  ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67174";"MÓDULO";"DPU1602";"L";"IMPOSTOS DE COMPETÊNCIA DOS MUNICÍPIOS";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Definição da competência dos Estados para instituir impostos. Imposto sobre a propriedade predial e territorial urbana. Imposto sobre serviços de qualquer natureza. Imposto sobre a transmissão de bens imóveis inter vivos. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67175";"MÓDULO";"DPU1603";"L";"EXTRAFISCALIDADE";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Intervenção do Estado sobre a economia e seus instrumentos. Tributação Indutora. Aferição dos meios adequados à consecução dos fins constitucionais. Fundamentos da Tributação Indutora: Busca do pleno emprego, Redução das desigualdades regionais e sociais, Defesa do consumidor, Defesa do Meio Ambiente, Incentivo à Cultura, Livre concorrência, Tratamento favorecido às EPPs e ME, Soberania e Desenvolvimento Nacional, Função Social da propriedade, Proteção à saúde. Análise Econômica da Tributação. Federalismo Fiscal. Instrumentos da Tributação Indutora. Incentivos fiscais. Limites à utilização da tributação com efeito extrafiscal. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67176";"MÓDULO";"DPU1604";"L";"TEORIA GERAL DO DIREITO FINANCEIRO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Princípios do direito financeiro. Estrutura do direito financeiro. Lei de Responsabilidade fiscal. Despesa Pública. Orçamento público. Receita Pública. Repartição de receitas tributárias. Fiscalização e controle da execução orçamentária. Reforma da previdência. Lei do Teto de gastos. Reflexões críticas sobre o contexto financeiro do país. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67177";"MÓDULO";"DPU1605";"L";"PROCESSO JUDICIAL TRIBUTÁRIO I";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Processo Judicial Tributário: Princípios. Execução Fiscal. Embargos à Execução. Exceção de Pré-Executividade. Penhora. Análise da aplicação do Incidente de Desconsideração da Personalidade Jurídica. Prescrição Intercorrente e Coisa Julgada Tributária. Estudo de Casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67178";"MÓDULO";"DPU1606";"L";"PROCESSO JUDICIAL TRIBUTÁRIO II";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Processo Judicial Tributário: Princípios. Ações Declaratória e Anulatória. Ação de Repetição de Indébito. Ação de Consignação de Pagamento e Mandado de Segurança. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67179";"MÓDULO";"DPU1607";"L";"PROCESSO ADMINISTRATIVO TRIBUTÁRIO E ADMINISTRAÇÃO TRIBUTÁRIA";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Administração Tributária: O Fisco. Nota fiscal eletrônica. Conceito e importância do estudo da Administração Tributária. Regras sobre a fiscalização do cumprimento das determinações tributárias. A dívida ativa tributária: concepções conforme o CTN e a Lei de Execuções Fiscais. A quitação tributária. Fornecimento de certidões negativas ou documentos equivalentes. Prazo. Quando será exigida e quando não o será. A certidão irregular: responsabilidade. Processo Administrativo fiscal. Aspectos Gerais.  Espécies mais comuns. Princípios e fases. Órgãos julgadores. Formas de defesa. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
